lon,lat,cluster_original,cluster_correlacion
20.2816905975342,71.5280914306641,12,9
25.3521118164062,71.5280914306641,12,9
30.422534942627,71.5280914306641,12,9
35.4929580688477,71.5280914306641,12,9
40.5633811950684,71.5280914306641,12,9
45.6338043212891,71.5280914306641,12,9
50.7042236328125,71.5280914306641,29,9
55.7746467590332,71.5280914306641,29,10
60.8450698852539,71.5280914306641,15,3
65.9154891967773,71.5280914306641,15,3
70.9859161376953,71.5280914306641,17,23
76.0563354492188,71.5280914306641,17,23
81.1267623901367,71.5280914306641,17,23
86.1971817016602,71.5280914306641,17,23
91.2676086425781,71.5280914306641,17,23
96.3380279541016,71.5280914306641,17,23
101.408447265625,71.5280914306641,17,23
106.478874206543,71.5280914306641,17,23
111.549293518066,71.5280914306641,17,23
116.619720458984,71.5280914306641,17,23
121.690139770508,71.5280914306641,17,23
126.760566711426,71.5280914306641,17,21
131.830978393555,71.5280914306641,30,28
136.901412963867,71.5280914306641,17,21
141.971832275391,71.5280914306641,17,28
147.042251586914,71.5280914306641,17,28
152.112670898438,71.5280914306641,30,34
157.18310546875,71.5280914306641,30,34
162.253524780273,71.5280914306641,30,34
167.323944091797,71.5280914306641,30,34
172.39436340332,71.5280914306641,30,34
177.464782714844,71.5280914306641,30,34
-177.662338256836,69.9208221435547,30,34
-172.987014770508,69.9208221435547,30,35
-168.31169128418,69.9208221435547,30,7
-163.636367797852,69.9208221435547,30,7
-158.961044311523,69.9208221435547,30,34
-154.285720825195,69.9208221435547,17,5
-149.610382080078,69.9208221435547,17,5
-144.93505859375,69.9208221435547,17,8
-140.259735107422,69.9208221435547,15,19
-135.584411621094,69.9208221435547,20,2
-130.909088134766,69.9208221435547,7,27
-126.233764648438,69.9208221435547,7,6
-121.558441162109,69.9208221435547,15,2
-116.883117675781,69.9208221435547,8,18
-112.207794189453,69.9208221435547,17,17
-107.532470703125,69.9208221435547,17,18
-102.857139587402,69.9208221435547,17,18
-98.1818161010742,69.9208221435547,16,27
-93.5064926147461,69.9208221435547,17,18
-88.831169128418,69.9208221435547,30,28
-84.1558456420898,69.9208221435547,17,18
-79.4805221557617,69.9208221435547,11,18
-74.8051910400391,69.9208221435547,11,18
-70.1298675537109,69.9208221435547,11,18
-65.4545440673828,69.9208221435547,12,12
-60.7792205810547,69.9208221435547,12,12
-56.1038970947266,69.9208221435547,12,8
-51.4285697937012,69.9208221435547,12,18
-46.753246307373,69.9208221435547,12,18
-42.0779228210449,69.9208221435547,12,18
-37.4025955200195,69.9208221435547,12,18
-32.7272720336914,69.9208221435547,12,18
-28.0519485473633,69.9208221435547,12,18
-23.3766231536865,69.9208221435547,12,9
-18.7012977600098,69.9208221435547,12,9
-14.0259742736816,69.9208221435547,12,9
-9.35064888000488,69.9208221435547,12,9
-4.67532444000244,69.9208221435547,12,9
0,69.9208221435547,12,9
4.67532444000244,69.9208221435547,12,9
9.35064888000488,69.9208221435547,12,9
14.0259742736816,69.9208221435547,12,9
18.7012977600098,69.9208221435547,12,9
23.3766231536865,69.9208221435547,29,36
28.0519485473633,69.9208221435547,29,36
32.7272720336914,69.9208221435547,12,9
37.4025955200195,69.9208221435547,12,9
42.0779228210449,69.9208221435547,12,9
46.753246307373,69.9208221435547,12,9
51.4285697937012,69.9208221435547,15,3
56.1038970947266,69.9208221435547,15,3
60.7792205810547,69.9208221435547,29,3
65.4545440673828,69.9208221435547,15,3
70.1298675537109,69.9208221435547,17,24
74.8051910400391,69.9208221435547,17,23
79.4805221557617,69.9208221435547,17,23
84.1558456420898,69.9208221435547,17,23
88.831169128418,69.9208221435547,17,23
93.5064926147461,69.9208221435547,17,23
98.1818161010742,69.9208221435547,17,23
102.857139587402,69.9208221435547,17,23
107.532470703125,69.9208221435547,17,23
112.207794189453,69.9208221435547,17,23
116.883117675781,69.9208221435547,17,23
121.558441162109,69.9208221435547,17,23
126.233764648438,69.9208221435547,17,21
130.909088134766,69.9208221435547,17,21
135.584411621094,69.9208221435547,17,21
140.259735107422,69.9208221435547,17,21
144.93505859375,69.9208221435547,17,21
149.610382080078,69.9208221435547,17,22
154.285720825195,69.9208221435547,17,22
158.961044311523,69.9208221435547,17,22
163.636367797852,69.9208221435547,30,34
168.31169128418,69.9208221435547,30,34
172.987014770508,69.9208221435547,29,34
177.662338256836,69.9208221435547,30,34
-177.831329345703,68.3117446899414,30,34
-173.49397277832,68.3117446899414,30,27
-169.156631469727,68.3117446899414,30,35
-164.819274902344,68.3117446899414,30,27
-160.48193359375,68.3117446899414,30,27
-156.144577026367,68.3117446899414,17,5
-151.807235717773,68.3117446899414,17,5
-147.469879150391,68.3117446899414,17,5
-143.132522583008,68.3117446899414,17,5
-138.795181274414,68.3117446899414,17,5
-134.457824707031,68.3117446899414,17,5
-130.120483398438,68.3117446899414,17,5
-125.783134460449,68.3117446899414,17,5
-121.445785522461,68.3117446899414,17,17
-117.108436584473,68.3117446899414,17,17
-112.771087646484,68.3117446899414,2,8
-108.433738708496,68.3117446899414,16,27
-104.096382141113,68.3117446899414,16,27
-99.759033203125,68.3117446899414,30,17
-95.4216842651367,68.3117446899414,16,17
-91.0843353271484,68.3117446899414,17,18
-86.7469863891602,68.3117446899414,16,27
-82.4096374511719,68.3117446899414,11,18
-78.0722885131836,68.3117446899414,30,17
-73.7349395751953,68.3117446899414,11,18
-69.397590637207,68.3117446899414,11,18
-65.0602416992188,68.3117446899414,12,12
-60.7228927612305,68.3117446899414,12,12
-56.3855438232422,68.3117446899414,12,8
-52.0481910705566,68.3117446899414,12,18
-47.7108421325684,68.3117446899414,12,18
-43.3734931945801,68.3117446899414,12,18
-39.0361442565918,68.3117446899414,12,18
-34.6987953186035,68.3117446899414,12,18
-30.3614463806152,68.3117446899414,12,18
-26.0240955352783,68.3117446899414,12,9
-21.68674659729,68.3117446899414,12,9
-17.3493976593018,68.3117446899414,12,9
-13.0120477676392,68.3117446899414,12,9
-8.67469882965088,68.3117446899414,12,9
-4.33734941482544,68.3117446899414,12,9
0,68.3117446899414,12,9
4.33734941482544,68.3117446899414,12,9
8.67469882965088,68.3117446899414,12,9
13.0120477676392,68.3117446899414,12,9
17.3493976593018,68.3117446899414,29,7
21.68674659729,68.3117446899414,29,7
26.0240955352783,68.3117446899414,29,36
30.3614463806152,68.3117446899414,29,36
34.6987953186035,68.3117446899414,29,36
39.0361442565918,68.3117446899414,29,10
43.3734931945801,68.3117446899414,29,9
47.7108421325684,68.3117446899414,12,9
52.0481910705566,68.3117446899414,29,10
56.3855438232422,68.3117446899414,29,24
60.7228927612305,68.3117446899414,29,24
65.0602416992188,68.3117446899414,29,24
69.397590637207,68.3117446899414,17,24
73.7349395751953,68.3117446899414,17,23
78.0722885131836,68.3117446899414,17,23
82.4096374511719,68.3117446899414,17,23
86.7469863891602,68.3117446899414,17,23
91.0843353271484,68.3117446899414,17,23
95.4216842651367,68.3117446899414,17,23
99.759033203125,68.3117446899414,17,23
104.096382141113,68.3117446899414,17,23
108.433738708496,68.3117446899414,17,23
112.771087646484,68.3117446899414,17,23
117.108436584473,68.3117446899414,17,23
121.445785522461,68.3117446899414,17,23
125.783134460449,68.3117446899414,17,21
130.120483398438,68.3117446899414,17,21
134.457824707031,68.3117446899414,17,21
138.795181274414,68.3117446899414,17,21
143.132522583008,68.3117446899414,17,21
147.469879150391,68.3117446899414,17,21
151.807235717773,68.3117446899414,17,21
156.144577026367,68.3117446899414,17,22
160.48193359375,68.3117446899414,17,21
164.819274902344,68.3117446899414,17,21
169.156631469727,68.3117446899414,30,27
173.49397277832,68.3117446899414,30,27
177.831329345703,68.3117446899414,30,27
-177.977523803711,66.700065612793,30,35
-173.932586669922,66.700065612793,30,27
-169.887634277344,66.700065612793,30,27
-165.842697143555,66.700065612793,30,27
-161.797760009766,66.700065612793,30,27
-157.752807617188,66.700065612793,17,5
-153.707870483398,66.700065612793,17,5
-149.66291809082,66.700065612793,17,5
-145.617980957031,66.700065612793,17,5
-141.573028564453,66.700065612793,17,5
-137.528091430664,66.700065612793,17,5
-133.483139038086,66.700065612793,17,5
-129.438201904297,66.700065612793,17,5
-125.393257141113,66.700065612793,17,5
-121.34831237793,66.700065612793,15,5
-117.303367614746,66.700065612793,17,17
-113.258430480957,66.700065612793,17,17
-109.213485717773,66.700065612793,17,18
-105.16854095459,66.700065612793,17,18
-101.123596191406,66.700065612793,17,18
-97.0786514282227,66.700065612793,17,18
-93.0337066650391,66.700065612793,17,18
-88.9887619018555,66.700065612793,11,18
-84.9438171386719,66.700065612793,11,18
-80.8988800048828,66.700065612793,30,17
-76.8539352416992,66.700065612793,30,27
-72.8089904785156,66.700065612793,11,18
-68.764045715332,66.700065612793,11,18
-64.7191009521484,66.700065612793,11,18
-60.6741561889648,66.700065612793,12,8
-56.6292152404785,66.700065612793,12,8
-52.5842704772949,66.700065612793,12,18
-48.5393257141113,66.700065612793,12,18
-44.4943809509277,66.700065612793,12,18
-40.4494400024414,66.700065612793,12,18
-36.4044952392578,66.700065612793,12,18
-32.3595504760742,66.700065612793,12,9
-28.3146076202393,66.700065612793,12,9
-24.2696628570557,66.700065612793,12,9
-20.2247200012207,66.700065612793,12,9
-16.1797752380371,66.700065612793,12,9
-12.1348314285278,66.700065612793,12,9
-8.08988761901855,66.700065612793,12,9
-4.04494380950928,66.700065612793,12,9
0,66.700065612793,12,9
4.04494380950928,66.700065612793,12,9
8.08988761901855,66.700065612793,12,9
12.1348314285278,66.700065612793,12,9
16.1797752380371,66.700065612793,29,7
20.2247200012207,66.700065612793,29,7
24.2696628570557,66.700065612793,29,35
28.3146076202393,66.700065612793,29,36
32.3595504760742,66.700065612793,29,1
36.4044952392578,66.700065612793,29,36
40.4494400024414,66.700065612793,29,10
44.4943809509277,66.700065612793,29,10
48.5393257141113,66.700065612793,29,24
52.5842704772949,66.700065612793,29,24
56.6292152404785,66.700065612793,29,24
60.6741561889648,66.700065612793,29,24
64.7191009521484,66.700065612793,29,24
68.764045715332,66.700065612793,17,24
72.8089904785156,66.700065612793,29,23
76.8539352416992,66.700065612793,17,24
80.8988800048828,66.700065612793,17,23
84.9438171386719,66.700065612793,17,23
88.9887619018555,66.700065612793,17,23
93.0337066650391,66.700065612793,17,23
97.0786514282227,66.700065612793,17,23
101.123596191406,66.700065612793,17,23
105.16854095459,66.700065612793,17,23
109.213485717773,66.700065612793,17,23
113.258430480957,66.700065612793,17,23
117.303367614746,66.700065612793,17,23
121.34831237793,66.700065612793,17,23
125.393257141113,66.700065612793,17,21
129.438201904297,66.700065612793,17,21
133.483139038086,66.700065612793,17,21
137.528091430664,66.700065612793,17,21
141.573028564453,66.700065612793,17,21
145.617980957031,66.700065612793,17,21
149.66291809082,66.700065612793,17,21
153.707870483398,66.700065612793,17,21
157.752807617188,66.700065612793,17,21
161.797760009766,66.700065612793,17,21
165.842697143555,66.700065612793,29,21
169.887634277344,66.700065612793,30,27
173.932586669922,66.700065612793,30,27
177.977523803711,66.700065612793,30,27
-178.085113525391,65.093376159668,30,27
-174.255325317383,65.093376159668,30,35
-170.425537109375,65.093376159668,30,27
-166.595748901367,65.093376159668,30,27
-162.765960693359,65.093376159668,17,12
-158.936172485352,65.093376159668,17,5
-155.106384277344,65.093376159668,17,5
-151.276596069336,65.093376159668,17,5
-147.446807861328,65.093376159668,17,5
-143.61701965332,65.093376159668,17,5
-139.787231445312,65.093376159668,17,5
-135.957443237305,65.093376159668,17,5
-132.127655029297,65.093376159668,17,5
-128.297866821289,65.093376159668,17,5
-124.468086242676,65.093376159668,17,5
-120.638298034668,65.093376159668,17,5
-116.80850982666,65.093376159668,17,17
-112.978721618652,65.093376159668,17,17
